2020年,全国,126226568,61360014,64866554
2020年,東大阪市,494074,240292,253782
2020年,泉南市,60139,28732,31407
2020年,四條畷市,55198,26747,28451
2020年,交野市,75077,35818,39259
2020年,大阪狭山市,58486,27427,31059
2020年,阪南市,51262,24234,27028
2020年,島本町,30899,14596,16303
2020年,豊能町,18284,8679,9605
2020年,能勢町,9062,4330,4732
2020年,忠岡町,16571,7953,8618
2020年,熊取町,43796,21305,22491
2020年,田尻町,8438,4176,4262
2020年,岬町,14787,6837,7950
2020年,太子町,13001,6318,6683
2020年,河南町,15718,7635,8083
2020年,千早赤阪村,4903,2315,2588
2020年,兵庫県,5469184,2600622,2868562
2020年,神戸市,1527022,717052,809970
2020年,神戸市東灘区,213773,99473,114300
2020年,神戸市灘区,136854,63578,73276
2020年,神戸市兵庫区,109270,52936,56334
2020年,神戸市長田区,94933,44698,50235
2020年,神戸市須磨区,158888,73108,85780
2020年,神戸市垂水区,215562,100345,115217
2020年,神戸市北区,210747,99554,111193
2020年,神戸市中央区,147715,68308,79407
2020年,神戸市西区,239280,115052,124228
2020年,姫路市,530723,256665,274058
2020年,尼崎市,459717,222242,237475
2020年,明石市,303838,146778,157060
2020年,西宮市,485705,226078,259627
2020年,洲本市,41329,19651,21678
2020年,芦屋市,94038,42034,52004
2020年,伊丹市,198244,95637,102607
2020年,相生市,28374,13594,14780
2020年,豊岡市,77519,37307,40212
2020年,加古川市,260988,127544,133444
2020年,赤穂市,45921,22109,23812
2020年,西脇市,38714,18545,20169
2020年,宝塚市,226658,103701,122957
2020年,三木市,75373,36266,39107
2020年,高砂市,87758,42402,45356
2020年,川西市,152473,71294,81179
2020年,小野市,47591,23238,24353
2020年,三田市,109324,52339,56985
2020年,加西市,42750,21086,21664
2020年,丹波篠山市,39637,18816,20821
2020年,養父市,22137,10628,11509
2020年,丹波市,61511,29473,32038
2020年,南あわじ市,44180,21122,23058
2020年,朝来市,29002,13885,15117
2020年,淡路市,42028,19880,22148
2020年,宍粟市,34852,16636,18216
2020年,加東市,40683,19963,20720
2020年,たつの市,74355,35930,38425
2020年,猪名川町,29703,13977,15726
2020年,多可町,19284,9318,9966
2020年,稲美町,30268,14767,15501
2020年,播磨町,33561,16292,17269
2020年,市川町,11239,5481,5758
2020年,福崎町,19376,9454,9922
2020年,神河町,10633,4963,5670
2020年,太子町,33498,16250,17248
2020年,上郡町,13896,6722,7174
2020年,佐用町,15885,7570,8315
2020年,香美町,16069,7634,8435
2020年,新温泉町,13328,6299,7029
2020年,奈良県,1325437,624160,701277
2020年,奈良市,354833,164875,189958
2020年,大和高田市,61779,28969,32810
2020年,大和郡山市,83276,39225,44051
2020年,天理市,63941,31296,32645
2020年,橿原市,120972,57342,63630
2020年,桜井市,54870,25907,28963
2020年,五條市,27947,13178,14769
2020年,御所市,24113,11125,12988
2020年,生駒市,116951,55232,61719
2020年,香芝市,78148,36924,41224
2020年,葛城市,36845,17532,19313
2020年,宇陀市,28144,13377,14767
2020年,山添村,3227,1540,1687
2020年,平群町,18025,8452,9573
2020年,三郷町,23233,10881,12352
2020年,斑鳩町,27611,12991,14620
2020年,安堵町,7225,3384,3841
2020年,川西町,8165,3940,4225
2020年,三宅町,6443,3050,3393
2020年,田原本町,31213,14883,16330
2020年,曽爾村,1294,594,700
2020年,御杖村,1480,695,785
2020年,高取町,6736,3140,3596
2020年,明日香村,5237,2472,2765
2020年,上牧町,21715,10113,11602
2020年,王寺町,24054,11377,12677
2020年,広陵町,33842,16069,17773
2020年,河合町,17032,7916,9116
2020年,吉野町,6232,2840,3392
2020年,大淀町,16728,7938,8790
2020年,下市町,5042,2356,2686
2020年,黒滝村,626,296,330
2020年,天川村,1179,568,611
2020年,野迫川村,358,176,182
2020年,十津川村,3063,1664,1399
2020年,下北山村,751,359,392
2020年,上北山村,446,227,219
2020年,川上村,1159,554,605
2020年,東吉野村,1502,703,799
2020年,和歌山県,923033,435090,487943
2020年,和歌山市,356858,167954,188904
2020年,海南市,48400,22545,25855
2020年,橋本市,60863,28633,32230
2020年,有田市,26553,12579,13974
2020年,御坊市,23488,11400,12088
2020年,田辺市,69906,32798,37108
2020年,新宮市,27187,12613,14574
2020年,紀の川市,58856,27826,31030
2020年,岩出市,53993,25972,28021
2020年,紀美野町,8264,3796,4468
2020年,かつらぎ町,15990,7432,8558
2020年,九度山町,3859,1781,2078
2020年,高野町,2969,1496,1473
2020年,湯浅町,11117,5189,5928
2020年,広川町,6785,3194,3591
2020年,有田川町,25274,11947,13327
2020年,美浜町,6866,3217,3649
2020年,日高町,7673,3657,4016
2020年,由良町,5373,2687,2686
2020年,印南町,7722,3660,4062
2020年,みなべ町,11823,5605,6218
2020年,日高川町,9223,4449,4774
2020年,白浜町,20270,9441,10829
2020年,上富田町,15240,7250,7990
2020年,すさみ町,3687,1748,1939
2020年,那智勝浦町,14144,6532,7612
2020年,太地町,2797,1231,1566
2020年,古座川町,2480,1129,1351
2020年,北山村,404,183,221
2020年,串本町,14969,7146,7823
2020年,鳥取県,553847,264497,289350
2020年,鳥取市,188614,91382,97232
2020年,米子市,147421,69756,77665
2020年,倉吉市,46526,21839,24687
2020年,境港市,32760,15779,16981
2020年,岩美町,10811,5180,5631
2020年,若桜町,2868,1356,1512
2020年,智頭町,6436,3008,3428
2020年,八頭町,15945,7613,8332
2020年,三朝町,6068,2876,3192
2020年,湯梨浜町,16062,7657,8405
2020年,琴浦町,16373,7678,8695
2020年,北栄町,14238,6817,7421
2020年,日吉津村,3504,1629,1875
2020年,大山町,15405,7399,8006
2020年,南部町,10319,4923,5396
2020年,伯耆町,10710,5054,5656
2020年,日南町,4199,1984,2215
2020年,日野町,2909,1323,1586
2020年,江府町,2679,1244,1435
2020年,島根県,671602,324394,347208
2020年,松江市,203779,98577,105202
2020年,浜田市,54622,27296,27326
2020年,出雲市,172887,83511,89376
2020年,益田市,45039,21366,23673
2020年,大田市,32866,15740,17126
2020年,安来市,37113,17760,19353
2020年,江津市,22979,10894,12085
2020年,雲南市,36024,17318,18706
2020年,奥出雲町,11859,5705,6154
2020年,飯南町,4577,2158,2419
2020年,川本町,3251,1556,1695
2020年,美郷町,4355,2081,2274
2020年,邑南町,10166,4878,5288
2020年,津和野町,6879,3220,3659
2020年,吉賀町,6079,2942,3137
2020年,海士町,2267,1111,1156
2020年,西ノ島町,2788,1430,1358
2020年,知夫村,634,323,311
2020年,隠岐の島町,13438,6528,6910
2020年,岡山県,1889607,908231,981376
2020年,岡山市,725108,348694,376414
2020年,岡山市北区,314685,153498,161187
2020年,岡山市中区,149328,70154,79174
2020年,岡山市東区,93179,44263,48916
2020年,岡山市南区,167916,80779,87137
2020年,倉敷市,474793,228312,246481
2020年,津山市,99994,48021,51973
2020年,玉野市,56582,27450,29132
2020年,笠岡市,46134,21878,24256
2020年,井原市,38406,18352,20054
2020年,総社市,69106,33436,35670
2020年,高梁市,29101,14222,14879
2020年,新見市,28113,13419,14694
2020年,備前市,32345,15519,16826
2020年,瀬戸内市,36054,17318,18736
2020年,赤磐市,42686,20468,22218
2020年,真庭市,42766,20397,22369
2020年,美作市,25963,12448,13515
2020年,浅口市,32810,15769,17041
2020年,和気町,13634,6472,7162
2020年,早島町,12376,5933,6443
2020年,里庄町,10960,5201,5759
2020年,矢掛町,13423,6411,7012
2020年,新庄村,816,380,436
2020年,鏡野町,12068,5814,6254
2020年,勝央町,10894,5208,5686
2020年,奈義町,5582,2781,2801
2020年,西粟倉村,1400,652,748
2020年,久米南町,4534,2172,2362
2020年,美咲町,13065,6230,6835
2020年,吉備中央町,10894,5274,5620
2020年,広島県,2801388,1357356,1444032
2020年,広島市,1201281,579466,621815
2020年,広島市中区,142746,67667,75079
2020年,広島市東区,119397,56875,62522
2020年,広島市南区,145889,71568,74321
2020年,広島市西区,190327,91103,99224
2020年,広島市安佐南区,247118,120321,126797
2020年,広島市安佐北区,139040,65979,73061
2020年,広島市安芸区,77127,38286,38841
2020年,広島市佐伯区,139637,67667,71970
2020年,呉市,214717,103801,110916
2020年,竹原市,24017,11438,12579
2020年,三原市,90648,43175,47473
2020年,尾道市,131243,63468,67775
2020年,福山市,461268,224320,236948
2020年,府中市,37677,18125,19552
2020年,三次市,50722,24224,26498
2020年,庄原市,33721,16050,17671
2020年,大竹市,26326,12822,13504
2020年,東広島市,196755,99683,97072
2020年,廿日市市,114253,54402,59851
2020年,安芸高田市,26463,12613,13850
2020年,江田島市,21937,11026,10911
2020年,府中町,51193,25002,26191
2020年,海田町,29646,14588,15058
2020年,熊野町,22844,10964,11880
2020年,坂町,12592,5989,6603
2020年,安芸太田町,5744,2676,3068
2020年,北広島町,17778,8768,9010
2020年,大崎上島町,7161,3663,3498
2020年,世羅町,15143,7158,7985
2020年,神石高原町,8259,3935,4324
2020年,山口県,1342987,636765,706222
2020年,下関市,255199,118683,136516
2020年,宇部市,162707,77795,84912
2020年,山口市,194110,92371,101739
2020年,萩市,44661,20617,24044
2020年,防府市,114038,54952,59086
2020年,下松市,55960,27415,28545
2020年,岩国市,129226,60990,68236
2020年,光市,49821,23700,26121
2020年,長門市,32537,15046,17491
2020年,柳井市,30821,14346,16475
2020年,美祢市,23267,10852,12415
2020年,周南市,137607,66670,70937
2020年,山陽小野田市,60367,28638,31729
2020年,周防大島町,14810,6827,7983
2020年,和木町,6036,2945,3091
2020年,上関町,2343,1083,1260
2020年,田布施町,14498,6912,7586
2020年,平生町,11921,5555,6366
2020年,阿武町,3058,1368,1690
2020年,徳島県,719704,343287,376417
2020年,徳島市,252364,120226,132138
2020年,鳴門市,54664,25874,28790
2020年,小松島市,36191,17467,18724
2020年,阿南市,69519,33696,35823
2020年,吉野川市,38783,18225,20558
2020年,阿波市,34761,16482,18279
2020年,美馬市,28094,13350,14744
2020年,三好市,23608,11115,12493
2020年,勝浦町,4833,2317,2516
2020年,上勝町,1383,652,731
2020年,佐那河内村,2060,999,1061
2020年,石井町,24859,11760,13099
2020年,神山町,4652,2183,2469
2020年,那賀町,7370,3519,3851
2020年,牟岐町,3747,1734,2013
2020年,美波町,6217,2919,3298
2020年,海陽町,8363,3968,4395
2020年,松茂町,14582,7187,7395
2020年,北島町,22777,10991,11786
2020年,藍住町,35255,16864,18391
2020年,板野町,13054,6265,6789
2020年,上板町,11269,5376,5893
2020年,つるぎ町,7723,3612,4111
2020年,東みよし町,13576,6506,7070
2020年,香川県,951049,459338,491711
2020年,高松市,417803,202089,215714
2020年,丸亀市,109589,53033,56556
2020年,坂出市,50683,24156,26527
2020年,善通寺市,31643,15730,15913
2020年,観音寺市,57503,27589,29914
2020年,さぬき市,47043,22490,24553
2020年,東かがわ市,28300,13358,14942
2020年,三豊市,61917,29780,32137
2020年,土庄町,12856,6044,6812
2020年,小豆島町,13889,6627,7262
2020年,三木町,26925,12940,13985
2020年,直島町,3106,1644,1462
2020年,宇多津町,18704,9183,9521
2020年,綾川町,22714,11005,11709
2020年,琴平町,8476,3941,4535
2020年,多度津町,22459,11378,11081
2020年,まんのう町,17439,8351,9088
2020年,愛媛県,1335694,633220,702474
2020年,松山市,511569,240313,271256
2020年,今治市,151756,71822,79934
2020年,宇和島市,70820,33201,37619
2020年,八幡浜市,31995,14970,17025
2020年,新居浜市,116005,56012,59993
2020年,西条市,104879,50682,54197
2020年,大洲市,40566,19427,21139
2020年,伊予市,35161,16391,18770
2020年,四国中央市,82849,40490,42359
2020年,西予市,35411,16637,18774
2020年,東温市,33917,16192,17725
2020年,上島町,6510,3423,3087
2020年,久万高原町,7413,3513,3900
2020年,松前町,29646,13911,15735
2020年,砥部町,20491,9518,10973
2020年,内子町,15333,7304,8029
2020年,伊方町,8401,4039,4362
2020年,松野町,3681,1729,1952
2020年,鬼北町,9685,4461,5224
2020年,愛南町,19606,9185,10421
2020年,高知県,692065,326579,365486
2020年,高知市,326814,152482,174332
2020年,室戸市,11744,5656,6088
2020年,安芸市,16258,7749,8509
2020年,南国市,46702,22139,24563
2020年,土佐市,25762,12369,13393
2020年,須崎市,20603,10068,10535
2020年,宿毛市,19044,8924,10120
2020年,土佐清水市,12388,5834,6554
2020年,四万十市,32719,15455,17264
2020年,香南市,32229,15530,16699
2020年,香美市,26556,12851,13705
2020年,東洋町,2193,1085,1108
2020年,奈半利町,3036,1405,1631
2020年,田野町,2498,1171,1327
2020年,安田町,2373,1144,1229
2020年,北川村,1146,552,594
2020年,馬路村,747,359,388
2020年,芸西村,3696,1720,1976
2020年,本山町,3264,1510,1754
2020年,大豊町,3256,1543,1713
2020年,土佐町,3750,1780,1970
2020年,大川村,366,189,177
2020年,いの町,21394,10208,11186
2020年,仁淀川町,4824,2302,2522
2020年,中土佐町,6002,2784,3218
2020年,佐川町,12336,5753,6583
2020年,越知町,5191,2390,2801
2020年,檮原町,3308,1612,1696
2020年,日高村,4826,2295,2531
2020年,津野町,5297,2516,2781
2020年,四万十町,15596,7436,8160
2020年,大月町,4432,2127,2305
2020年,三原村,1440,691,749
2020年,黒潮町,10275,4950,5325
2020年,福岡県,5138891,2430984,2707907
2020年,北九州市,939622,443258,496364
2020年,北九州市門司区,93899,43041,50858
2020年,北九州市若松区,80597,38318,42279
2020年,北九州市戸畑区,57538,28039,29499
2020年,北九州市小倉北区,183517,86089,97428
2020年,北九州市小倉南区,209141,99623,109518
2020年,北九州市八幡東区,64858,30396,34462
2020年,北九州市八幡西区,250072,117752,132320
2020年,福岡市,1613361,760972,852389
2020年,福岡市東区,322683,156742,165941
2020年,福岡市博多区,252153,121596,130557
2020年,福岡市中央区,205610,92431,113179
2020年,福岡市南区,265753,122824,142929
2020年,福岡市西区,212729,100882,111847
2020年,福岡市城南区,132947,62309,70638
2020年,福岡市早良区,221486,104188,117298
2020年,大牟田市,111379,51239,60140
2020年,久留米市,303496,144486,159010
2020年,直方市,56287,26403,29884
2020年,飯塚市,126486,60195,66291
2020年,田川市,46235,21070,25165
2020年,柳川市,64540,30444,34096
2020年,八女市,60653,28468,32185
2020年,筑後市,48867,23403,25464
2020年,大川市,33010,15430,17580
2020年,行橋市,71501,34128,37373
2020年,豊前市,24411,11384,13027
2020年,中間市,40373,18956,21417
2020年,小郡市,59408,27805,31603
2020年,筑紫野市,103374,49305,54069
2020年,春日市,111097,53130,57967
2020年,大野城市,102172,48884,53288
2020年,宗像市,97158,46142,51016
2020年,太宰府市,73286,34773,38513
2020年,古賀市,58831,27908,30923
2020年,福津市,67141,31343,35798
2020年,うきは市,28012,13153,14859
2020年,宮若市,26327,12401,13926
2020年,嘉麻市,35515,16400,19115
2020年,朝倉市,50342,23557,26785
2020年,みやま市,35908,16681,19227
2020年,糸島市,98945,46980,51965
2020年,那珂川市,50142,24188,25954
2020年,宇美町,37701,18966,18735
2020年,篠栗町,31228,15011,16217
2020年,志免町,46390,22312,24078
2020年,須恵町,28646,13764,14882
2020年,新宮町,32945,15898,17047
2020年,久山町,9079,4281,4798
2020年,粕屋町,48216,23849,24367
2020年,芦屋町,13561,6637,6924
2020年,水巻町,28138,13074,15064
2020年,岡垣町,31027,14486,16541
2020年,遠賀町,18736,8795,9941
2020年,小竹町,7152,3406,3746
2020年,鞍手町,15094,7076,8018
2020年,桂川町,12895,6024,6871
2020年,筑前町,29615,14061,15554
2020年,東峰村,1904,871,1033
2020年,大刀洗町,15529,7438,8091
2020年,大木町,13824,6544,7280
2020年,広川町,19988,9587,10401
2020年,香春町,10198,4738,5460
2020年,添田町,8805,4128,4677
2020年,糸田町,8414,3843,4571
2020年,川崎町,15190,6920,8270
2020年,大任町,5013,2258,2755
2020年,赤村,2776,1295,1481
2020年,福智町,21424,9990,11434
2020年,苅田町,37691,19641,18050
2020年,みやこ町,18838,8806,10032
2020年,吉富町,6539,3071,3468
2020年,上毛町,7254,3453,3801
2020年,築上町,17202,8275,8927
2020年,佐賀県,812013,384499,427514
2020年,佐賀市,233466,110205,123261
2020年,唐津市,117431,55029,62402
2020年,鳥栖市,74258,35526,38732
2020年,多久市,18304,8554,9750
2020年,伊万里市,52651,25445,27206
2020年,武雄市,47962,22730,25232
2020年,鹿島市,27915,13140,14775
2020年,小城市,43976,20772,23204
2020年,嬉野市,25867,11997,13870
2020年,神埼市,31046,14884,16162
2020年,吉野ヶ里町,16330,7985,8345
2020年,基山町,17256,8177,9079
2020年,上峰町,9295,4454,4841
2020年,みやき町,25531,12179,13352
2020年,玄海町,5609,3067,2542
2020年,有田町,19028,8786,10242
2020年,大町町,6305,2903,3402
2020年,江北町,9573,4463,5110
2020年,白石町,22084,10359,11725
2020年,太良町,8126,3844,4282
2020年,長崎県,1313103,616927,696176
2020年,長崎市,409305,188491,220814
2020年,佐世保市,243387,115137,128250
2020年,島原市,43360,20158,23202
2020年,諫早市,133957,63559,70398
2020年,大村市,95452,45454,49998
2020年,平戸市,29375,13774,15601
2020年,松浦市,21284,10270,11014
2020年,対馬市,28511,14067,14444
2020年,壱岐市,24974,11836,13138
2020年,五島市,34400,16141,18259
2020年,西海市,26296,13121,13175
2020年,雲仙市,41131,19380,21751
2020年,南島原市,42360,19593,22767
2020年,長与町,40800,19198,21602
2020年,時津町,29356,14112,15244
2020年,東彼杵町,7734,3684,4050
2020年,川棚町,13394,6302,7092
2020年,波佐見町,14302,6762,7540
2020年,小値賀町,2291,1056,1235
2020年,佐々町,13923,6591,7332
2020年,新上五島町,17511,8241,9270
2020年,熊本県,1739211,822599,916612
2020年,熊本市,738744,349086,389658
2020年,熊本市中央区,187475,88617,98858
2020年,熊本市東区,189389,89661,99728
2020年,熊本市西区,91143,42776,48367
2020年,熊本市南区,130914,61638,69276
2020年,熊本市北区,139823,66394,73429
2020年,八代市,123146,57320,65826
2020年,人吉市,31334,14363,16971
2020年,荒尾市,50878,23908,26970
2020年,水俣市,23580,10913,12667
2020年,玉名市,64367,30417,33950
2020年,山鹿市,49082,23006,26076
2020年,菊池市,46473,22078,24395
2020年,宇土市,36192,17287,18905
2020年,上天草市,24584,11510,13074
2020年,宇城市,57075,26988,30087
2020年,阿蘇市,24966,11772,13194
2020年,天草市,75826,35418,40408
2020年,合志市,61829,29727,32102
2020年,美里町,9406,4367,5039
2020年,玉東町,5047,2401,2646
2020年,南関町,8968,4278,4690
2020年,長洲町,15383,7672,7711
2020年,和水町,9347,4402,4945
2020年,大津町,35212,17457,17755
2020年,菊陽町,43376,21237,22139
2020年,南小国町,3737,1773,1964
2020年,小国町,6599,3140,3459
2020年,産山村,1384,714,670
2020年,高森町,5787,2782,3005
2020年,西原村,6430,3110,3320
2020年,南阿蘇村,9843,4794,5049
2020年,御船町,16314,7764,8550
2020年,嘉島町,9553,4582,4971
2020年,益城町,32529,15601,16928
2020年,甲佐町,10139,4815,5324
2020年,山都町,13521,6438,7083
2020年,氷川町,11101,5082,6019
2020年,芦北町,15688,7372,8316
2020年,津奈木町,4255,1991,2264
2020年,錦町,10292,4892,5400
2020年,多良木町,9082,4266,4816
2020年,湯前町,3627,1700,1927
2020年,水上村,2033,939,1094
2020年,相良村,4103,1946,2157
2020年,五木村,932,452,480
2020年,山江村,3239,1497,1742
2020年,球磨村,2438,1173,1265
2020年,あさぎり町,14685,6780,7905
2020年,苓北町,7085,3389,3696
2020年,大分県,1124597,533530,591067
2020年,大分市,475852,228440,247412
2020年,別府市,115416,52432,62984
2020年,中津市,82911,40309,42602
2020年,日田市,62697,29688,33009
2020年,佐伯市,66908,30896,36012
2020年,臼杵市,36176,17093,19083
2020年,津久見市,16109,7504,8605
2020年,竹田市,20357,9504,10853
2020年,豊後高田市,22142,10504,11638
2020年,杵築市,28025,13437,14588
2020年,宇佐市,52810,24884,27926
2020年,豊後大野市,33741,15709,18032
2020年,由布市,32787,15595,17192
2020年,国東市,26246,12509,13737
2020年,姫島村,1726,805,921
2020年,日出町,27747,13236,14511
2020年,九重町,8548,4038,4510
2020年,玖珠町,14399,6947,7452
2020年,宮崎県,1070213,504853,565360
2020年,宮崎市,401591,189373,212218
2020年,都城市,160736,75327,85409
2020年,延岡市,118450,56099,62351
2020年,日南市,50891,23938,26953
2020年,小林市,43718,20338,23380
2020年,日向市,59647,28376,31271
2020年,串間市,16828,7877,8951
2020年,西都市,28643,13431,15212
2020年,えびの市,17645,8340,9305
2020年,三股町,25595,11929,13666
2020年,高原町,8646,4126,4520
2020年,国富町,18410,8610,9800
2020年,綾町,6938,3266,3672
2020年,高鍋町,19928,9499,10429
2020年,新富町,16571,8098,8473
2020年,西米良村,1000,492,508
2020年,木城町,4898,2250,2648
2020年,川南町,15196,7147,8049
2020年,都農町,9913,4678,5235
2020年,門川町,17387,8278,9109
2020年,諸塚村,1486,725,761
2020年,椎葉村,2506,1270,1236
2020年,美郷町,4828,2338,2490
2020年,高千穂町,11649,5605,6044
2020年,日之影町,3637,1746,1891
2020年,五ヶ瀬町,3476,1697,1779
2020年,鹿児島県,1589206,748401,840805
2020年,鹿児島市,593460,276188,317272
2020年,鹿屋市,101204,48430,52774
2020年,枕崎市,20052,9175,10877
2020年,阿久根市,19289,9068,10221
2020年,出水市,52016,24235,27781
2020年,指宿市,39045,18109,20936
2020年,西之表市,14701,7033,7668
2020年,垂水市,13817,6395,7422
2020年,薩摩川内市,92459,44574,47885
2020年,日置市,47166,22161,25005
2020年,曽於市,33312,15555,17757
2020年,霧島市,123205,58986,64219
2020年,いちき串木野市,27511,12745,14766
2020年,南さつま市,32894,15111,17783
2020年,志布志市,29343,14005,15338
2020年,奄美市,41416,19774,21642
2020年,南九州市,33118,15451,17667
2020年,伊佐市,24461,11314,13147
2020年,姶良市,76405,35765,40640
2020年,三島村,405,191,214
2020年,十島村,740,412,328
2020年,さつま町,20272,9439,10833
2020年,長島町,9719,4711,5008
2020年,湧水町,9130,4405,4725
2020年,大崎町,12385,5864,6521
2020年,東串良町,6236,2938,3298
2020年,錦江町,6944,3254,3690
2020年,南大隅町,6482,3080,3402
2020年,肝付町,14237,6981,7256
2020年,中種子町,7538,3553,3985
2020年,南種子町,5445,2726,2719
2020年,屋久島町,11869,5805,6064
2020年,大和村,1366,674,692
2020年,宇検村,1621,791,830
2020年,瀬戸内町,8558,4209,4349
2020年,龍郷町,5820,2812,3008
2020年,喜界町,6628,3257,3371
2020年,徳之島町,10161,4968,5193
2020年,天城町,5524,2784,2740
2020年,伊仙町,6139,3073,3066
2020年,和泊町,6246,3080,3166
2020年,知名町,5748,2860,2888
2020年,与論町,5119,2460,2659
2020年,沖縄県,1468410,722932,745478
2020年,那覇市,317832,154081,163751
2020年,宜野湾市,100192,48837,51355
2020年,石垣市,47675,23997,23678
2020年,浦添市,115741,55979,59762
2020年,名護市,63564,31612,31952
2020年,糸満市,61025,30701,30324
2020年,沖縄市,142840,69490,73350
2020年,豊見城市,64640,31475,33165
2020年,うるま市,125406,63059,62347
2020年,宮古島市,52962,26486,26476
2020年,南城市,44071,22170,21901
2020年,国頭村,4521,2316,2205
2020年,大宜味村,3104,1640,1464
2020年,東村,1599,883,716
2020年,今帰仁村,8904,4468,4436
2020年,本部町,12543,6339,6204
2020年,恩納村,10885,5509,5376
2020年,宜野座村,5837,2907,2930
2020年,金武町,10828,5372,5456
2020年,伊江村,4123,2074,2049
2020年,読谷村,41240,20243,20997
2020年,嘉手納町,13531,6563,6968
2020年,北谷町,28223,13484,14739
2020年,北中城村,17984,8666,9318
2020年,中城村,22173,11039,11134
2020年,西原町,34996,17643,17353
2020年,与那原町,19705,9560,10145
2020年,南風原町,40458,19833,20625
2020年,渡嘉敷村,717,387,330
2020年,座間味村,892,485,407
2020年,粟国村,681,382,299
2020年,渡名喜村,348,207,141
2020年,南大東村,1289,746,543
2020年,北大東村,590,365,225
2020年,伊平屋村,1128,607,521
2020年,伊是名村,1324,718,606
2020年,久米島町,7201,3833,3368
2020年,八重瀬町,30958,15245,15713
2020年,多良間村,1058,575,483
2020年,竹富町,3946,2033,1913
2020年,与那国町,1676,923,753
